longitude, latitude,name
-122.28266,38.29622,Silo's
-122.28614,38.30504,St. Clair Brown Winery & Brewery
-121.02153,39.25008,Nevada City Brewing
-121.02533,39.25284,Ol' Republic Brewery
-121.01796,39.26294,Three Forks Bakery & Brewing
-121.01754,39.26326,Yuba River Brewing
-118.97626,34.15758,Chain O'Lakes Brewing
-117.90778,33.62916,Deans Brothers Brewing
-117.92997,33.61431,Newport Beach Brewing
-117.86414,33.66741,Wanker Beer Inc.
-120.43566,34.99621,Santa Maria Brewing
-117.55961,33.92788,Sons of Liberty Aleworks
-118.49789,34.22294,Cellador Ales
-122.53826,38.07494,Beltane Brewing
-122.55345,38.08849,Hopmonk Tavern
-122.54008,38.06527,Lucky Hand Brewing
-122.55659,38.09434,Moylan's Brewery & Restaurant
-122.54288,38.07409,World Brews
-120.83941,37.75732,Last Call Brewing
-119.66107,37.33257,South Gate Brewing
-122.22823,37.77616,Ale Industries
-122.27735,37.82832,Blue Oak Brewing Co
-122.25636,37.80914,Brothers Brewing Company
-122.27054,37.80704,Cerveceria de MateVeza
-122.27007,37.80761,Diving Dog Brewhouse
-122.27511,37.79671,Federation Brewing
-122.2714,37.80485,Fossil Fuels Brewing Co
-122.28461,37.81979,Ghost Town Brewing
-122.24864,37.81484,Golden Gate Brewing
-122.27125,37.79643,Independent Brewing Co
-122.28751,37.79937,Linden Street Brewery
-122.26449,37.83037,New Normal Brewing
-122.28512,37.84846,Novel Brewing
-122.2404,37.78199,Oakland Brewing Co
-122.22489,37.7673,Oakland United Beerworks
-122.2879,37.7995,Old Kan  Beer & Co
-122.27457,37.80145,Pacific Coast Brewing
-122.27039,37.80798,Rudy's Can't Fail Cafe
-122.26449,37.83037,Temescal Brewing
-122.27054,37.80704,Woods Bar & Brewery
-117.35911,33.17208,Mason Aleworks
-117.27244,33.21394,Oceanside Ale Works
-117.37426,33.18922,Bagby Beer
-117.26677,33.21564,Black Plague Brewing
-117.37879,33.19507,Breakwater Brewing
-117.35077,33.21539,Legacy Brewing
-117.35915,33.17209,Mason Aleworks
-117.61655,34.04031,Chino Valley Brewery
-117.64068,34.06139,Strum Brewing Co
-117.89528,33.78131,Alcatraz Brewing
-117.85599,33.78839,Chapman Crafted Beer
-117.86251,33.81154,Old Orange Brewing
-117.83719,33.82605,Oggi's Pizza and Brewing
-117.86419,33.8256,Valiant Brewing
-121.22402,38.67726,Bradley's Brewing
-120.43596,34.95237,Naughty Oak Brewing
-120.44785,34.86278,Orcutt Brewing Company
-120.44832,34.86371,Shanty Irish Brewing
-121.52141,39.46572,Feather Falls Brewing
-121.55524,39.51405,Miners Alley Brewing
-121.55181,39.51294,Western Pacific Brewing & Dining
-119.18022,34.23702,BJ's Restaurant and Brewery
-119.12847,34.208,Casa Agria Specialty Ales
-119.1423,34.20652,Hollywood Beach Brewing
-119.22522,34.1715,Rabid Squirrel Brewery
-122.48861,37.63226,Walden Tide Brewing
-117.25531,32.79423,Pacific Beach Ale House
-118.41084,34.26831,Pacoima Brewery
-118.14094,34.61594,Lucky Luke Brewing
-118.13965,34.61442,Transplants Brewing
-116.30533,33.76474,La Quinta Brewing Co
-122.16103,37.44329,Dan Gordon's
-122.07166,37.41329,Palo Alto Brewing
-122.24302,40.46791,California Brewing Co
-118.38775,33.80057,Brouwerij West
-118.15943,34.16772,Craftsman Brewing
-118.15192,34.14497,Haven Gastropub + Brewery
-118.15194,34.14648,Gordon Biersch Brewing
-120.69095,35.57593,BarrelHouse Brewing
-120.69468,35.59591,Firestone Walker Fine Ales
-120.68879,35.62586,Downtown Brewing Co
-120.68692,35.62325,Earth and Fire Brewing Company
-120.6905,35.629,Santa Maria Brewing Taproom
-120.68867,35.62012,Silva Brewing Co
-120.68744,35.62577,Toro Creek Brewing Taproom
-122.35994,37.16526,Highway 1 Brewing
-122.66405,38.26945,101 North Brewing
-122.63892,38.2364,Dempsey's Restaurant & Brewery
-122.66293,38.27168,Lagunitas Brewing
-122.66392,38.27213,Petaluma Hills Brewing
-120.5314,38.47979,Bulbous Bow Brewing Co
-120.64088,35.13904,Pismo Brewing
-121.83009,38.00289,Heretic Brewing Co
-121.88251,38.03302,EJ Phair Brewing Company & Alehouse
-117.81949,33.86321,Stereo Brewing Co
-117.88002,33.86138,The Bruery
-120.89197,38.78374,Gold Hill Brewery
-120.79855,38.72963,Old Hangtown Beer Works
-120.79463,38.7292,Outbreak Brewing
-120.83605,38.7259,Placerville Brewery
-121.87426,37.6645,Handles Gastropub
-121.86742,37.67502,Iron Oak Brewing
-121.87411,37.66441,Pleasanton Main St Brewery
-120.84344,38.48235,Amador Brewing
-117.75139,34.05716,Homage Brewery
-117.81495,34.04965,Innovation Brew Works
-117.75389,34.09773,Old Stump Brewery
-117.74023,34.05964,Sanctum Brewing Co
-120.52041,39.79946,Eureka Peak Brewing Co
-117.04332,32.93493,Lightning Brewery
-116.88961,33.02795,ChuckAlek Independent Brewers
-116.865,33.04361,Smoking Cannon Brewery
-121.27097,38.60293,American River Brewing
-121.26083,38.58213,Claimstake Brewing
-121.21526,38.63003,Fort Rock Brewing
-121.26376,38.6072,Lockdown Brewing Co
-121.26376,38.6072,Old Hangtown Beer Works
-121.25894,38.5897,Thin Line Brewing
-117.59189,34.08804,Hamilton Family Brewery
-117.61193,34.09853,Kings Brewing Co
-117.576,34.11992,Mount Baldy Brewing Co
-117.60769,34.09931,No Clue Craft Brewery
-117.54658,34.10635,Omaha Jack's Grillhouse & Brewery
-117.58766,34.08509,Rowdy's Brewing Co
-117.59771,34.0951,Sour Cellars
-116.41231,33.7414,Babe's Bar-B-Que and Brewery
-117.60955,33.6366,Cismontane Brewing Company
-117.60944,33.63614,Saddleback Brewery
-117.21821,34.06135,Escape Craft Brewery
-117.14177,34.08312,Hangar 24 Brewery
-117.2373,34.07077,Ritual Brewing
-122.38611,40.57293,California Brewing
-122.31037,40.65801,Great Sex Brewing
-122.39168,40.5862,North Star Craft Brewery #2
-122.29728,40.56586,Wildcard Brewing Co
-122.39511,40.58601,Woody's Brewing Co
-117.23581,34.06935,Wild Donkey Brewing Co
-118.35915,33.86557,King Harbor Brewing Co
-118.3875,33.81699,Redondo Beach Brewing
-122.1871,37.47869,Freewheel Brewing
-122.34698,37.91918,Armistice Brewing
-122.35796,37.94242,Benoit-Casper Brewing
-122.3582,37.91155,BoilerHouse Restaurant
-122.37537,37.91757,East Brother Beer Co
-121.69275,38.16062,White Water Brewing
-117.45121,33.94589,Area 51 Craft Brewery
-117.48489,33.89544,Brew Crew Inc
-117.34726,33.99257,Euryale Brewing
-117.36985,33.98149,Heroes Restaurant & Brewery
-117.34864,34.00375,Inland Empire Brewing
-117.41582,33.92083,Krash Brewery
-117.4388,33.95351,Packinghouse Brewing Co
-117.44745,33.90923,Route 30 Brewing Co
-117.44831,33.91018,Thompson Brewing
-117.48455,33.89602,Wicks Brewing
-121.21713,38.7866,B Squared Brewing
-121.27465,38.80417,Boneshaker Brewing
-121.24211,38.78195,Dragas Brewing
-121.25851,38.80092,Mad Canyon Brewing
-121.22948,38.79901,Out of Bounds Brewing
-122.71086,38.36444,Bear Republic Brewing
-121.25715,38.76235,BJ's Restaurant and Brewery
-121.27923,38.79192,Mary's Pizza Shack
-121.29981,38.76668,Roseville Brewing
-121.28402,38.74944,The Monks Cellar Brewery & Public House
-121.37516,38.52008,Big Sexy Brewing
-121.48425,38.57505,Big Stump Brew Co
-121.48697,38.58095,Brew It Up! Personal Brewery & Grill
-121.40662,38.53947,Device Brewing
-121.48285,38.53351,Fountainhead Brewery
-121.42959,38.55518,Hoppy Brewing Company
-121.40216,38.53601,New Glory Craft Brewery
-121.48987,38.56075,New Helvetia Brewing
-121.46812,38.5506,Oak Park Brewing
-121.4974,38.55087,Odanata Beer Co
-121.49127,38.57008,Olde Ritual Brewing Co
-121.49354,38.57909,Pyramid Alehouse
-121.49997,38.5808,River City Brewing
-121.48125,38.57335,Rubicon Brewing
-121.49834,38.58007,Ruhstaller Beer
-121.42616,38.55501,Sactown Union Brewery
-121.48187,38.53896,Track 7 Brewing
-121.43354,38.56603,Twelve Rounds Brewing
-121.49361,38.56562,Urban Roots Brewing & Smokehouse
-121.54177,38.56935,Yolo Brewing Co
-122.45626,38.49854,Mad Fritz Brewing
-122.49715,38.52448,Silverado Brewing
-121.65527,36.67627,Monterey Coast Brewing
-119.54778,36.69107,House of Pendragon Brewing
-116.97963,32.83208,Butcher's Brewing
-122.57479,37.99835,Van Houten Brewing
-122.42067,37.63594,BJ's Restaurant and Brewery
-122.25318,37.51032,Blue Oak Brewing Co
-122.24379,37.49852,Devil's Canyon Brewing Co
-117.60559,33.44935,Artifex Brewing
-117.58957,33.45754,Left Coast Brewing
-117.60694,33.45179,Lost Winds Brewing
-117.61371,33.42867,Pizza Port Brewing Company
-117.13747,32.89612,2kids Brewing
-117.16485,32.88278,32 North Brewing Co
-117.1845,32.74253,5 Points Brewing
-117.18464,32.74258,Acoustic Ales Brewing Experiment
-117.18174,32.87895,Airdale Brewing
-117.14978,32.88817,AleSmith Brewing
-117.14172,32.70203,Alta Brewing
-117.2543,32.79122,Amplified Ale Works
-117.12015,32.76359,Automatic Brewing
-117.19523,32.76738,Ballast Point Brewing
-117.11115,32.89892,Ballast Point Brewing-Main Brewery
-117.15794,32.88809,Ballast Point Brewing
-117.21184,32.75799,Bay City Brewing
-117.10173,32.78723,Benchmark Brewing
-117.22014,32.81565,Bitter Brothers Brewing
-117.12015,32.76359,Blind Lady Ale House
-117.132771,32.699233,Border X Brewing Co
-117.14697,32.70534,Butcher's Brewing
-117.21514,32.90509,California Wild Ales
-117.14558,32.91274,Callahan's Pub & Brewery
-117.20488,32.77188,Coronado Brewing
-117.15436,32.83474,Council Brewing
-117.1629,32.89034,Division 23 Brewing
-117.15618,32.88522,Duck Foot Brewing
-117.13055,32.76002,Fall Brewing Co
-117.15179,32.88482,Firehouse Brewing Company
-117.15343,32.76702,Gordon Biersch Brewing
-117.17781,32.90729,Green Flash Brewing
-117.09975,32.78903,Groundswell Brewing
-117.15626,32.71024,Half Door Brewing
-117.13651,32.83802,Helm's Brewing
-117.14958,32.89067,Hess Brewing
-117.12854,32.7477,Hess Brewing
-117.2449,32.75066,Hess Brewing Taproom
-117.14997,32.74853,Hillcrest Brewing
-117.13126,32.75508,Home Brewing Co
-117.12048,32.89875,Intergalactic Brewing
-117.12148,32.89875,Intergalactic Brewing - Taproom
-117.12873,32.75572,J & L Eppig Brewing
-117.05999,32.78384,K'nB Wine Cellars and Brewery
-117.20286,32.89592,Karl Strauss Brewery Gardens
-117.16739,32.71733,Karl Strauss Brewery Restaurant
-117.11325,33.0213,Karl Strauss Brewing Co
-117.15686,32.71176,Knotty Brewing
-117.14849,32.8916,Little Miss Brewing
-117.17154,32.90415,Longship Brewery
-117.00267,32.57033,Mad Lab Craft Brewing
-117.14052,32.83787,Magnetic Brewing
-117.14472,32.89245,Mikkeller Brewing
-117.14871,32.70734,Mission Brewing
-117.20617,32.7542,Modern Times Beer
-117.14948,32.71373,Monkey Paw Pub & Brewery
-117.22955,32.82548,Murphy's Custom Brewing
-117.1845,32.74253,New English Brewing Co
-117.12913,32.74872,North Park Beer Co
-117.09004,32.96611,Oggi's Pizza and Brewing
-117.12898,32.77952,Oggi's Pizza and Brewing
-117.11277,32.91331,O'Sullivan Brothers Brewing
-117.25544,32.79444,Pacific Beach Ale House
-117.13733,32.89661,Pacific Brewing
-117.12873,32.75572,Pariah Brewing
-117.2503,32.74807,Pizza Port Ocean Beach
-117.13025,32.75919,Poor House Brewing
-117.09896,32.78646,Prodigy Brewing
-117.15715,32.88664,Pure Project
-117.13867,32.83058,Quantum Brewing
-117.16082,32.71651,Resident Brewing
-117.16093,32.71246,Rock Bottom Restaurant & Brewery
-117.17112,32.88365,Rough Draft Brewing
-117.1631,32.88049,Saint Archer Brewing
-117.09824,32.79151,San Diego Brewing
-117.08215,32.99484,Second Chance Beer Co
-117.14616,32.83386,Societe Brewing
-117.13011,32.72167,South Park Brewing
-117.21089,32.74016,Stone Brewing Co
-117.05161,32.77725,Tailgate Beer
-117.15895,32.7158,The Beer Company
-117.1255,32.73935,Thorn Street Brewery
-117.13748,32.89579,Thunderhawk Alements
-117.12958,32.75515,Tiger! Tiger!
-117.11195,32.91382,Urban Jungle Brewing
-117.17615,32.90058,Wet 'n Reckless Brewing
-117.12142,32.89581,White Labs Brewing
-117.81847,34.10601,Clayton Brewing
-118.43207,34.28337,San Fernando Brewing Co
-122.39269,37.78233,21st Amendment Brewery Cafe
-122.37538,37.73166,Albion Castle Brewery & Caves
-122.38831,37.76006,Almanac Beer Co
-122.40054,37.7636,Anchor Brewing
-122.41314,37.65546,Armstrong Brewing
-122.40903,37.74011,Barebottle Brew Co
-122.43815,37.77745,Barrel Head Brewpub
-122.40875,37.78638,Bartlett Hall
-122.51062,37.76891,Beach Chalet Brewery
-122.39701,37.78071,Black Hammer Brewing
-122.43385,37.77145,Black Sands Microbrewery
-122.41649,37.77687,Bon Marche Brasserie & Bar
-122.4411,37.73522,Bosworth Brewery
-122.41077,37.77722,Cellarmaker Brewing
-122.42843,37.7611,Cerveceria de MateVeza
-122.41894,37.76168,Citizen Fox
-122.44912,37.7763,Crazy Mountain Brewing
-122.46609,37.76347,Eldos Grill and Microbrewery
-122.43855,37.75185,Elizabeth Street Brewery
-122.46248,37.80299,Fort Point Beer Co
-122.44615,37.77583,Fulton Street Brewpub
-122.38859,37.78953,Gordon Biersch Brewing
-122.39007,37.75162,Harmonic Brewing
-122.39369,37.72303,Laughing Monk Brewing
-122.39716,37.77649,Local Brewing
-122.38813,37.75772,Magnolia Dogpatch Brewery
-122.44534,37.77023,Magnolia Pub and Brewery
-122.40154,37.80194,McKenzie River Partners
-122.41943,37.74568,Old Bus Tavern
-122.40295,37.77922,Pacific Brewing Laboratories
-122.4109,37.78303,Phantom Coast Gastropub & Brewery
-122.40818,37.79118,Pine Street Brewery
-122.46815,37.78276,Pizza Orgasmica and Brewing
-122.40531,37.79698,San Francisco Brewing
-122.41872,37.74812,Shmaltz Enterprises
-122.4662,37.76351,Social Kitchen & Brewery
-122.41958,37.76237,Southpaw BBQ & Southern Cooking
-122.41405,37.76013,Southern Pacific Brewing
-122.38095,37.73869,Speakeasy Ales and Lagers
-122.48244,37.75396,Sunset Reservoir Brewing Co
-122.39959,37.78555,Thirsty Bear Brewing
-122.38854,37.76119,Triple Voodoo Brewing
-122.42855,37.76108,Woods Cerveceria
-122.46629,37.76356,Wunder Brewing
-121.89972,37.26209,Ale House Brewing
-121.86608,37.31489,Ass Kisser Ales
-121.86342,37.25046,BJ's Restaurant and Brewery
-121.87306,37.31734,Santa Clara Valley Brewing
-121.88873,37.33467,Gordon Biersch Brewing
-121.8926,37.35271,Gordon Biersch Brewery
-121.90806,37.32053,Hapa's Brewing
-121.8661,37.31489,Hermitage Brewing Co
-121.90921,37.37462,Lincoln Court Brewery
-121.90522,37.33181,Mission Creek Brewing
-121.93177,37.28991,Rock Bottom Restaurant & Brewery
-121.85776,37.31064,Strike Brewing
-121.89378,37.33632,Tied House Cafe & Brewery
-121.87111,37.31775,Undertaker Brewing
-117.66529,33.49557,Capistrano Brewing
-117.67509,33.48285,Docent Brewing
-122.17655,37.71099,21st Amendment Brewery
-122.19105,37.72195,Cleophus Quealy Beer Co
-122.18096,37.718,Drake's Brewing
-120.64552,35.26179,Bang the Drum Brewery
-120.64656,35.24444,Blessed Brewing
-120.65548,35.28571,Central Coast Brewing
-120.65783,35.28665,HOPCA Brewing
-120.66316,35.27759,Libertine Pub & Brewery
-120.66494,35.27941,Metro Brewing Company
-120.66344,35.27933,SLO Brewing
-120.66413,35.27937,SLO Brewing Restaurant & Pub
-120.64507,35.2443,Tap It Brewing
-117.19354,33.13731,Dos Desperados Brewery
-117.16165,33.15212,Ebullition Brew Works
-117.14965,33.14012,Port Brewing
-117.19226,33.14316,Rip Current Brewing
-117.19012,33.13428,San Marcos Brewery & Grill
-117.21942,33.10407,Stumblefoot Brewing
-118.28417,33.73875,San Pedro Brewing Company
-122.52862,37.97323,State Room Brewery
-122.5259,37.97211,Mount Tam Brew House
-122.50371,37.96326,San Rafael Crafted Ales
-121.9762,37.77505,Jack's Brewing
-121.96301,37.77892,Schubros Brewing
-117.86763,33.74642,Academy of Fine Beers
-117.8702,33.74809,Good Beer Co
-117.91504,33.71241,Santa Ana River Brewing
-117.84568,33.71083,Network Brewery
-119.68866,34.41412,Brass Bear Brewing
-119.69566,34.4124,Brewhouse
-119.74515,34.44042,Downtown Brewing
-119.69046,34.41489,Figueroa Mountain Brewing Co
-119.68657,34.42376,Pure Order Brewing
-119.69551,34.41686,Santa Barbara Brewing
-119.68764,34.42243,Telegraph Brewing
-119.69061,34.42112,Third Window Brewing
-119.69195,34.41443,Union Ale Brewing & Smoke House
-121.95355,37.36177,Golden State Brewery
-121.94616,37.3485,"Taplands Taproom, Bottle Shop & Neighborhood Brewery"
-118.46467,34.41575,Oggi's Pizza & Brewing
-118.56868,34.43367,Pocock Brewing
-121.99005,36.96327,East Cliff Brewing
-121.96462,36.96661,New Bohemia Brewing
-122.04811,36.95909,Santa Cruz Mountain Brewing
-122.00835,36.9676,Seabright Brewery
-122.0386,36.98665,Santa Cruz Ale Works
-122.03008,36.98144,Uncommon Brewers
-122.04725,36.95914,West End Tap & Kitchen
-120.6062,35.39266,Dunbar Brewing
-120.46288,34.91387,Santa Maria Brewing Co
-118.47685,34.02523,Santa Monica Brew Works
-119.06881,34.3568,Pleasant Street Brewhouse
-122.71761,38.45914,Steele and Hops
-122.73546,38.47533,Cooperage Brewing
-122.72654,38.44887,Fogbelt Brewing
-122.72546,38.40057,HenHouse Brewing Company
-122.73993,38.4762,Plow Brewing
-122.71155,38.44168,Russian River Brewing
-122.72353,38.40562,Seismic Brewing Co
-122.71274,38.43993,Third Street Ale Works
-116.95845,32.84617,BNS Brewing & Distilling
-116.97963,32.83208,Finest Made Ales
-116.97595,32.83125,Manzanita Brewing Company
-116.98714,32.83877,Medieval Brew
-116.98906,32.83297,Pacific Islander Beer Co
-124.1027,40.48365,Eel River Brewing Co
-122.00613,37.06166,Steel Bonnet Brewing
-122.81966,38.4039,Crooked Goat Brewing
-122.82279,38.40117,Hopmonk Tavern
-122.82224,38.40372,Warped Brewing
-122.82126,38.40316,Woodfour Brewing
-122.38616,40.65779,North Star Brewery
-117.27078,32.99154,Culture Brewing
-117.27186,32.99235,Pizza Port Brewing
-120.1366,34.5958,Danse-Skjold Brewing
-120.14357,34.5963,Solvang Brewing Co
-122.42172,38.24652,Carneros Brewing
-122.47349,38.29345,Sonoma Springs Brewing Co
-121.96493,36.98631,Discretion Brewing
-118.05966,34.04988,Progress Brewing
-119.98475,38.92624,Brewery at Lake Tahoe
-119.98617,38.92532,Cold Water Brewery & Grill
-120.01503,38.9205,Dixon's Restaurant & Brewery
-120.00324,38.91589,Mount Tallac Brewing
-119.96942,38.94441,Sidellis Brewery & Restaurant
-120.00736,38.9118,South Lake Brewing Co
-119.9428,38.95773,Stateline Brewery
-122.41353,37.64422,47 Hills Brewing Co
-122.04207,38.24151,Right Eye Brewing
-120.88354,37.4843,Dust Bowl Brewing
-121.32234,37.95525,Valley Brewing
-121.2958,37.97397,Valley Brewing
-121.99239,37.38689,Faultline Brewing #1
-122.02992,37.37745,Firehouse Grill & Brewery
-121.99201,37.40444,Red Branch Brewing Co
-120.6575,40.43071,Diamond Mountain Brewery
-120.66104,40.41811,Lassen Ale Works at the Pioneer Saloon
-119.45938,35.14109,Black Gold Brewing Co
-120.1443,39.16765,Heckler Brewing
-120.14183,39.17051,Tahoe Mountain Brewing Co
-118.53005,34.16594,SoCal Beer Co
-116.22462,35.84818,Death Valley Brewing
-117.14451,33.48829,Aftershock Brewing
-117.15675,33.49805,Ballast Point Brewing
-117.16961,33.51876,Black Market Brewing
-117.14325,33.4825,Garage Brewing & Pizzeria
-117.17817,33.51185,Ironfire Brewing
-117.17857,33.50927,Lewis Beer Co
-117.14939,33.52445,Oggi's Pizza and Brewing
-117.15854,33.50454,Refuge Brewery
-117.16826,33.51254,Relentless Brewing
-117.15973,33.50561,Wiens Brewing
-118.87102,34.19639,American Dream Brewing
-116.4014,33.82659,Coachella Valley Brewing
-118.31341,33.84668,Cosmic Brewery
-118.31143,33.84179,Dude's Brewing
-118.3379,33.84314,Absolution Brewing
-118.36772,33.85765,HopSaint Brewing
-118.30938,33.84621,Monkish Brewing
-118.31604,33.83537,Red Car Brewery & Rest
-118.3392,33.843146,Scholb Premium Ales
-118.31355,33.84708,Smog City Brewing
-118.33736,33.81372,Strand Brewing
-121.41251,37.74728,Morgan Territory Brewing
